Uniq Id,Destination,Itinerary,Places Covered,Hotel_details,cost_per_person,Places_to_visit,weather
4f5562165bc1d7e105e2d160960c9288,Agra|Jaipur|Jodhpur|Udaipur,1N Agra . 2N Jaipur . 1N Jodhpur . 2N Udaipur,Agra|Jaipur|Jodhpur|Udaipur,Hotel Pushp Villa:3.6|Park Regis Jaipur - MMT Holidays Special:|Park Plaza - MMT Holidays Special:|Hotel Yois Udaipur - MMT Holidays Special:,14089.5, Sikandara | Taj Mahal | Taj Mahal | Fatehpur Sikri | Amer Fort | City Palace | Hawa Mahal | Jantar Mantar | Mehrangarh Fort | Jaswant Thada | Ranakpur Jain Temples ,hot
98996cd789677fbf63510e072b4b52e4,Chandigarh|Shimla|Chandigarh,1N Chandigarh . 3N Shimla . 1N Chandigarh,Chandigarh|Shimla|Chandigarh,Ramada Plaza Chandigarh:4|The Oberoi Cecil:4.7|Ramada Plaza Chandigarh:4,30425.0, Rock Garden | Sukhna Lake | Rose Garden | Mall road | Pinjore Gardens | Mall road | Pinjore Gardens | Shimla Church | Scandal point | Gaeity Theatre | Townhall ,cool
457fafc57c09b1adc62d43164e7b3afa,Srinagar,3N Srinagar,Srinagar,The Pride Inn:4.2,9720.0, Dal Lake | Mughal Gardens | Cheshma Shahi | Nishat Bagh | Shalimar Garden | Shankaracharya Temple | Dal Lake | Gondola Point ,moderate
731037584a01a4940c7391a14e6f318e,Jaipur,3N Jaipur,Jaipur,Leisure Inn Grand Chanakya:4,7298.0, City Palace | Jantar Mantar | Hawa Mahal | Cycling Tour to Nahargarh Fort (With Guide & Refreshments) - MMT | Amer Fort | Half Day Trip to Bisalpur Dam - MMT | Ticket to Light and Sound Show at Amer Fort - MMT ,hot
233fc0be1d3d0185b858eb9db0698adf,Shimla|Manali|Chandigarh,3N Shimla . 3N Manali . 1N Chandigarh,Shimla|Manali|Chandigarh,"Wildflower Hall, An Oberoi Resort, Shimla:4.7|Larisa Resort:4.6|Ramada Plaza Chandigarh:4.1",43390.5, Kufri | Mall road | Shimla Church | Scandal point | Gaeity Theatre | Townhall | Solang Valley ,cool
7b951f9ef0bade93b418db90a10a94f1,Chandigarh|Manali,1N Chandigarh . 3N Manali,Chandigarh|Manali,Hotel 6 Chandigarh Zirakpur(Medallion):4|Snow Valley Resorts:4.4,7915.0, Lotus Temple | India Gate | Sukhna Lake | Rock Garden | Pandoh Dam | Mall road | Hadimba Temple | Tibetan Monastery | Vashishth Kund | Solang Valley ,cool
d4206b8edde5bdeb824c09983ff63f29,Amritsar,2N Amritsar,Amritsar,Hyatt Regency Amritsar:4.1,14382.0, DURGIANA MANDIR | Wagah Border | Ram Tirth | Golden Temple | Jalianwalla bagh | Gobindgarh fort ,moderate
80b575f86d0afc199d5ce8b4c2797486,Chandigarh|Shimla|Manali|Chandigarh,1N Chandigarh . 2N Shimla . 3N Manali . 1N Chandigarh,Chandigarh|Shimla|Manali|Chandigarh,"Ramada Plaza Chandigarh:4.0|Clarkes Hotel, A grand heritage hotel since 1898:4.5|Solang Valley Resort:4.0|Ramada Plaza Chandigarh:",23739.0, Lotus Temple | India Gate | Mall road | Pinjore Gardens | Shimla Church | Scandal point | Gaeity Theatre | Townhall | Kufri | Solang Valley ,cool
1f68c0f51dd08ac9e53c10a1af315620,Shimla|Manali|Dharamshala,2N Shimla . 3N Manali . 2N Dharamshala,Shimla|Manali|Dharamshala,"Clarkes Hotel, A grand heritage hotel since 1898:4.8|Larisa Resort:4.5|Little Mastiff Dharamshala - Unit Of Pong View Hotel:3.9",31532.5, Mall road | Pinjore Gardens | Kufri | Indira Bunglow | Himalayan Zoo | Mall road | Shimla Church | Scandal point | Gaeity Theatre | Townhall | Pandoh Dam | Solang Valley | Hadimba Temple | Tibetan Monastery | Vashishth Kund ,cool
3337c327bfc2f51c19dae3c98f1e998c,Gangtok,4N Gangtok,Gangtok,"Summit Namnang Courtyard & Spa, Gangtok-MMT Holidays Special:",21101.5, Changu Lake - Excursion | Baba Mandir | Candle Light Dinner Under The Stars (With Transfers) | Rumtek Monastery | Flower Exhibition | Do Drul | Namgayal Institute of Tibetology | Ropeway | Bhakthang Waterfall | Directorate of Handicrafts and Handloom | Personal Photoshoot in Gangtok | Seven Sister Waterfall | Tashi View Point ,moderate
6d1ebfd50fdd6776949503600fc026c1,Gangtok|Darjeeling,2N Gangtok . 1N Darjeeling,Gangtok|Darjeeling,Summit Namnang Courtyard & Spa:4|Sumi Yashshree Suites & Spa:4.4,14095.0, Changu Lake - Excursion | Baba Mandir | Himalayan Mountaineering Instituite | Himalayan Zoological park | Tibetan Refugee Centre | Tezing Rock | Gombu Rock | Japanese Temple | Peace Pagoda ,moderate
4dc954e233f983baf9178de62f768d69,Goa,3N Goa,Goa,Novotel Goa Resort & Spa:4.1,10962.0, Authentic Goan meal by Home Chef Aditi Malhotra (With Transfers) - MMT ,hot
28d164a1e28cccdbd90eec3f002a8809,Goa,2N Goa,Goa,Santana Beach Resort:4.5,4847.5, Pune to Goa Bus Ticket - MMT | Jet Ski and Ringo Ride at Calangute Beach - MMT | Goa to Pune Bus Ticket - MMT ,hot
32ef924538e8b944c5fb0ff7f705d2c3,Nainital,5N Nainital,Nainital,Vikram Vintage Inn:4.1,15512.5, Nainital Zoo | Naina devi Temple | Lands End | Mall road | Tiffin Top | Naini Lake | Sattal | Bhimtal | Mukhteshwar Dham | Chauli Ki Jaali ,cool
8b219140157cbf46ffd5f4d3676c9495,Darjeeling|Gangtok,2N Darjeeling . 2N Gangtok,Darjeeling|Gangtok,"OYO 47847 Himalayan Brook:|Summit Namnang Courtyard & Spa, Gangtok-MMT Holidays Special:",21611.5, Tiger Hill | Himalayan Mountaineering Instituite | Himalayan Zoological park | Tibetan Refugee Centre | Tezing Rock | Gombu Rock | Japanese Temple | Peace Pagoda | Directorate of Handicrafts and Handloom | Toy Train Ride in Darjeeling | Do Drul | Namgayal Institute of Tibetology | Flower Exhibition | Directorate of Handicrafts and Handloom | Changu Lake - Excursion | Baba Mandir ,moderate
37c2fbd322123fbdb7cc39b98be5aaca,Dharamshala,3N Dharamshala,Dharamshala,Little Mastiff Dharamshala - Unit Of Pong View Hotel:3.9,7481.0, Dalai Lama temple | Bhagsu falls | Church of St. John | War Memorial | Kangra Art Museum | Cricket Stadium | Norbulingka Institute | Kangra Devi Temple | Sunrise at a Hilltop (With Transfers) ,cool
90bf056c7ba5104818fe9270422541cc,Goa,2N Goa,Goa,Goa Marriott Resort & Spa:4.5,13289.0, Crab Catching in Goa (With Refreshments) - MMT ,hot
82950a5ad2317dd0407b6680c9530ea7,Dharamshala,3N Dharamshala,Dharamshala,Little Mastiff Dharamshala - Unit Of Pong View Hotel:3.9,5916.0, Dalai Lama temple | Dalai Lama temple | Bhagsu falls | Church of St. John | War Memorial | Kangra Art Museum | Norbulingka Institute | Kangra Art Museum ,cool
f92d250792e6482f0c753ed37e8496b6,Darjeeling|Gangtok,2N Darjeeling . 2N Gangtok,Darjeeling|Gangtok,"Sumi Yashshree Suites & Spa:4.4|Summit Namnang Courtyard & Spa, Gangtok-MMT Holidays Special:",19801.0, Tiger Hill | Himalayan Mountaineering Instituite | Himalayan Zoological park | Tibetan Refugee Centre | Tezing Rock | Gombu Rock | Japanese Temple | Peace Pagoda | Directorate of Handicrafts and Handloom | Do Drul | Namgayal Institute of Tibetology | Flower Exhibition | Directorate of Handicrafts and Handloom | Changu Lake - Excursion | Baba Mandir ,moderate
dd3d5b347cd43728892e20648c75c1a1,Darjeeling|Gangtok,2N Darjeeling . 3N Gangtok,Darjeeling|Gangtok,R.J Resorts Ltd.:3.9|Lemon Tree Hotel  Gangtok:4.2,21634.0, Tiger Hill | Himalayan Mountaineering Instituite | Himalayan Zoological park | Tibetan Refugee Centre | Tezing Rock | Gombu Rock | Japanese Temple | Peace Pagoda | Happy valley Tea Estate | Tashi View Point | Ganesh Tok | Flower Exhibition | Do Drul | Namgayal Institute of Tibetology | Rumtek Monastery | Directorate of Handicrafts and Handloom ,moderate
18886700322c3153436d8f82ea818723,Goa,2N Goa,Goa,Novotel Goa Dona Sylvia Resort:4.4,23324.5, MMT - Candid Photographer in Goa ,hot
009a9707dc7035cccf733f1ecec043d2,Goa,2N Goa,Goa,Holiday Inn Resort-MMT Holidays Special:,8466.0, Self Drive SUV for 3 days from Mumbai ,hot
fb71ba1eb8fea6edb874c9bee8b9c723,Dharamshala,2N Dharamshala,Dharamshala,Hotel The Vaikunth:3.9,6184.0, Dalai Lama temple | Bhagsu falls | Church of St. John | War Memorial | Kangra Art Museum | Norbulingka Institute | Sunrise at a Hilltop (With Transfers) ,cool
7a6505798354cfb6fee54ed0edaaef8c,Jaipur,3N Jaipur,Jaipur,Red Fox Hotel - MMT Holiday Special:,14150.5, Hawa Mahal | City Palace | Jantar Mantar | Amer Fort | Horseback Riding in the Countryside of Jaipur - MMT | Ticket to Light and Sound Show at Amer Fort - MMT ,hot
66e2dc9160df36b8a9f16b2b106a20d4,Jaipur,2N Jaipur,Jaipur,RAMADA JAIPUR:4.1,7718.0, Amer Fort | Jal Mahal | Balaji Temple ,hot
e119582c47440a5c40d75c209a3dd97e,Goa,4N Goa,Goa,Resort De Alturas:3.4,9841.0, Goa - Convenience Value Pack - MMT | North Goa Sightseeing by an MUV - For North Goa Hotels - MMT | South Goa Sightseeing by an MUV - For North Goa Hotels - MMT ,hot
06f98364ea74cd24253b22376d05c0fc,Shimla|Manali|Dharamshala,2N Shimla . 3N Manali . 2N Dharamshala,Shimla|Manali|Dharamshala,Kyriad Hotel Shimla (A unit of Hotel C K Int.):3.5|Snow Valley Resorts:4.4|Little Mastiff Dharamshala - Unit Of Pong View Hotel:3.9,15920.5, Mall road | Pinjore Gardens | Kufri | Indira Bunglow | Himalayan Zoo | Mall road | Shimla Church | Scandal point | Gaeity Theatre | Townhall | Pandoh Dam | Solang Valley | Hadimba Temple | Tibetan Monastery | Vashishth Kund ,cool
507997c078f13b62b249d2f0d21932b3,Srinagar,3N Srinagar,Srinagar,Radisson Srinagar:3.9,16165.5, Dal Lake | Mughal Gardens | Cheshma Shahi | Nishat Bagh | Shalimar Garden | Shankaracharya Temple | Dal Lake | Gondola Point ,moderate
cd70d763604e357e951d324705014100,Goa,3N Goa,Goa,Santana Beach Resort:4.5,7094.5, Ahmedabad to Goa Bus Ticket with Private Transfer to North Goa Hotels - MMT | Night-out in Goa - For North Goa Clients | Goa to Ahmedabad Bus Ticket with Private Transfer from North Goa Hotels - MMT ,hot
744fc8c880ae26c95d48f47ceec27fd7,Goa,5N Goa,Goa,The Leela Goa:4.6,28549.5, South Goa Sightseeing by an MUV - For South Goa Hotels - MMT ,hot
7719bd3870332f5f184a9b919d04df3d,Srinagar,2N Srinagar,Srinagar,California Group of Houseboats:3.6,8738.5, Dal Lake | Gondola Point ,moderate
8db4360b1d17d0b6e725070825b17e49,Goa,3N Goa,Goa,Novotel Goa Candolim:4.3,11636.0, Bondla Sanctuary - For North Goa Hotels - WagonR/Similar ,hot
b3de198e7db2b0a84be85c69dc926cf0,Udaipur|Jodhpur,2N Udaipur . 2N Jodhpur,Udaipur|Jodhpur,The Ananta:4.4|Indana Palace Jodhpur:4.3,10222.0, Lake Pichola | Saheliyon ki Bari | City Palace | Sajjangarh Palace | Mehrangarh Fort | Jaswant Thada | Umaid Bhawan Palace | Osian ,hot
b16e91b1afe17c7a72f124c61352277e,Goa,3N Goa,Goa,Novotel Goa Candolim:4.3,11187.0, Romantic Experiences for Couples from North Goa Hotels (With Transfers) ,hot
5b7fd349b1ae32953fb236906c545970,Shimla,3N Shimla,Shimla,"Clarkes Hotel, A grand heritage hotel since 1898:4.5",11716.0, Shimla Church | Scandal point | Gaeity Theatre | Townhall | Personal Photoshoot in Shimla | Kufri | Indira Bunglow | Himalayan Zoo | Naldhera | Mall road | Scandal point | Shimla Church | Gaeity Theatre | Townhall ,cool
16930e08a6f679732a8213363a41086f,Jaipur|Jodhpur|Udaipur,2N Jaipur . 1N Jodhpur . 2N Udaipur,Jaipur|Jodhpur|Udaipur,RAMADA JAIPUR:4.1|Indana Palace Jodhpur:4.3|The Ananta:4.4,15620.0, City Palace | Hawa Mahal | Jantar Mantar | Amer Fort | Mehrangarh Fort | Jaswant Thada | Ranakpur Jain Temples ,hot
068bcedceab500c9f8302660506f14b3,Jaipur,3N Jaipur,Jaipur,Sarovar Portico Jaipur:4.1,11474.0, Dinner at Padao in Nahargarh Fort (With Transfers) - MMT | City Palace | Jantar Mantar | Hawa Mahal | Half Day Trip to Bisalpur Dam - MMT | Amer Fort | Ticket to Light and Sound Show at Amer Fort - MMT ,hot
e4f282431345a0c8db09f35018cf1fb1,Shimla|Manali|Chandigarh,2N Shimla . 4N Manali . 1N Chandigarh,Shimla|Manali|Chandigarh,The Oberoi Cecil:4.7|Larisa Resort:4.5|Ramada Plaza Chandigarh:4,27182.5, Kufri | Himalayan Zoo | Naldhera | Viceregal Lodge | Shimla Church | Scandal point | Gaeity Theatre | Townhall | Mall road | Pandoh Dam | Solang Valley | Manikaran ,cool
fcaaa626f8b9fe6c75d1ab74a0a2d95b,Srinagar,2N Srinagar,Srinagar,The Pride Inn:4.2,8693.0, Dal Lake | Gondola Point ,moderate
3e940ec184a8e15015077de73afba0fa,Jaipur,3N Jaipur,Jaipur,Lemon Tree Premier Jaipur:4.4,21243.0, Rajasthan - Convenience Value Pack - SUV - MMT | Walking and Food Tasting Tour - MMT | Hawa Mahal | City Palace | Jantar Mantar | Amer Fort | Dinner at Padao in Nahargarh Fort (With Transfers) - MMT | Jeep Safari in a Village - MMT | Personal Photoshoot at Amer Fort - MMT | Hot Air Balloon Ride (With Transfers) - MMT ,hot
3f8b7fd3664c863af4f5bfbac0afdec2,Goa,4N Goa,Goa,Palmarinha Resort And Suites:3.7,7903.0, Goa - Convenience Value Pack - MMT | North Goa Sightseeing by an MUV - For North Goa Hotels - MMT | South Goa Sightseeing by an MUV - For North Goa Hotels - MMT ,hot
9ae8c082cfa60f02ba84e759cc3f57fe,Shimla|Manali,2N Shimla . 4N Manali,Shimla|Manali,The Oberoi Cecil:4.7|Larisa Resort:4.5,26786.0, Pinjore Gardens | Mall road | Kufri | Indira Bunglow | Himalayan Zoo | Scandal point | Gaeity Theatre | Townhall | Mall road | Shimla Church | Pandoh Dam | Solang Valley ,cool
0f41019b57d1675777ac6e19073555b2,Goa,3N Goa,Goa,Santana Beach Resort:4.5,6828.5, Bangalore to Goa by Bus with South Goa Transfers to/from hotel (Departure between 5 pm - 10 pm) | South Goa Hop-On Hop-Off (HOHO) Tour (1 Day Pass without transfers) - MMT | Bangalore to Goa by Bus with South Goa Transfers to/from hotel (Departure between 5 pm - 10 pm) ,hot
128871060247d3c50e4804f24d75f3f8,Gangtok|Darjeeling,2N Gangtok . 2N Darjeeling,Gangtok|Darjeeling,Lemon Tree Hotel  Gangtok:4.2|Ramada by Wyndham Darjeeling Gandhi Road:4.4,22710.0, Changu Lake - Excursion | Baba Mandir | Tashi View Point | Flower Exhibition | Do Drul | Namgayal Institute of Tibetology | Bhakthang Waterfall | Directorate of Handicrafts and Handloom | Tiger Hill | Ghoom Monastery | Batasia Loop | Himalayan Mountaineering Instituite | Himalayan Zoological park | Tibetan Refugee Centre | Tezing Rock | Gombu Rock | Happy valley Tea Estate | Japanese Temple | Peace Pagoda ,moderate
3e69bef37db94956a5641a52d2f00453,Shimla,2N Shimla,Shimla,The Oberoi Cecil:5.0,12140.5, Viceregal Lodge | Mall road | Kufri ,cool
99add4a321b736cc386023742ec55356,Udaipur|Jaipur,3N Udaipur . 3N Jaipur,Udaipur|Jaipur,"Radisson Udaipur:4.2|Regenta Central Jalmahal, Jaipur:4",17775.0, Kumbhalgarh | Haldighati | Saheliyon ki Bari | Sajjangarh Palace | Amer Fort | Albert Hall Museum ,hot
9c96d6cd2e62ef9728dcad16167f3713,Gangtok|Darjeeling,3N Gangtok . 1N Darjeeling,Gangtok|Darjeeling,Lemon Tree Hotel  Gangtok:4.3|R.J Resorts Ltd.:3.9,21643.5, Changu Lake - Excursion | Baba Mandir | Rumtek Monastery | Flower Exhibition | Do Drul | Namgayal Institute of Tibetology | Bhakthang Waterfall | Ropeway | Directorate of Handicrafts and Handloom | Himalayan Mountaineering Instituite | Himalayan Zoological park | Tibetan Refugee Centre | Tezing Rock | Gombu Rock | Happy valley Tea Estate | Japanese Temple | Peace Pagoda ,moderate
ea2b479ecfd021adf8219791f2635d89,Darjeeling|Gangtok,3N Darjeeling . 3N Gangtok,Darjeeling|Gangtok,"Summit Swiss Heritage Hotel & Spa:4.1|Summit Namnang Courtyard & Spa, Gangtok-MMT Holidays Special:",13829.0, Tiger Hill | Ghoom Monastery | Batasia Loop | Himalayan Mountaineering Instituite | Himalayan Zoological park | Tibetan Refugee Centre | Tezing Rock | Gombu Rock | Happy valley Tea Estate | Japanese Temple | Peace Pagoda | Mirik | Pashupati Market | Changu Lake - Excursion | Baba Mandir ,moderate
60b52514a73d097a1faf7b77e15caf18,Goa,3N Goa,Goa,Novotel Goa Resort & Spa:4.2,10840.0, Dolphin Trip ,hot
ea3f683605b2d04cbeaa1470601bfc62,Goa,3N Goa,Goa,Palmarinha Resort And Suites:3.8,6925.5, Dudhsagar Trip - For North Goa Hotels - WagonR/Similar ,hot
eaaa27778b85ef143e7990d6c6860ae1,Shimla|Manali|Chandigarh,1N Shimla . 2N Manali . 1N Chandigarh,Shimla|Manali|Chandigarh,The Oberoi Cecil:4.8|Larisa Resort:4.6|Ramada Plaza Chandigarh:4,20337.5, Pinjore Gardens | Shimla Church | Scandal point | Gaeity Theatre | Townhall | Solang Valley | Rock Garden | Sukhna Lake | Rose Garden ,cool
2ea6d2252a675a893d47750935ed5fd6,Darjeeling|Gangtok,2N Darjeeling . 3N Gangtok,Darjeeling|Gangtok,R.J Resorts Ltd.:3.9|Lemon Tree Hotel  Gangtok:4.3,24860.5, Tiger Hill | Himalayan Mountaineering Instituite | Himalayan Zoological park | Tibetan Refugee Centre | Tezing Rock | Gombu Rock | Japanese Temple | Peace Pagoda | Happy valley Tea Estate | Tashi View Point | Ganesh Tok | Flower Exhibition | Do Drul | Namgayal Institute of Tibetology | Rumtek Monastery | Directorate of Handicrafts and Handloom | Personal Photoshoot in Gangtok ,moderate
00bd71051129d1436c63b43852b59d26,Darjeeling|Gangtok,3N Darjeeling . 3N Gangtok,Darjeeling|Gangtok,Ramada by Wyndham Darjeeling Gandhi Road:4.4|Mayfair Spa Resort & Casino:4.5,61979.5, Tiger Hill | Ghoom Monastery | Batasia Loop | Himalayan Mountaineering Instituite | Himalayan Zoological park | Tibetan Refugee Centre | Tezing Rock | Gombu Rock | Happy valley Tea Estate | Japanese Temple | Peace Pagoda | Mirik | Pashupati Market | Changu Lake - Excursion | Baba Mandir ,moderate
ebf5eaae094bbbc5f95b8b5dc12d4df7,Darjeeling|Gangtok,1N Darjeeling . 4N Gangtok,Darjeeling|Gangtok,Ramada by Wyndham Darjeeling Gandhi Road:4.4|Mayfair Spa Resort & Casino:4.5,41701.5, Tiger Hill | Ghoom Monastery | Batasia Loop | Changu Lake - Excursion | Baba Mandir | Flower Exhibition | Do Drul | Namgayal Institute of Tibetology | Directorate of Handicrafts and Handloom ,moderate
a90335a49f882b4dbcf90f866c4269e1,Darjeeling,3N Darjeeling,Darjeeling,Summit Swiss Heritage Hotel & Spa:4.1,9796.5, Tiger Hill | Himalayan Mountaineering Instituite | Himalayan Zoological park | Peace Pagoda | Japanese Temple | Tibetan Refugee Centre | Tezing Rock | Gombu Rock | Happy valley Tea Estate | Lunch at Tea Estate (With Transfers) | Mirik ,moderate
4980310dbb13043667f65ccb48e8be9c,Shimla|Manali|Chandigarh,2N Shimla . 2N Manali . 1N Chandigarh,Shimla|Manali|Chandigarh,Hotel Baljees Regency:4.2|Hotel Vintage:4|Red Fox Hotel Chandigarh:4,13083.0, Pinjore Gardens | Himachal - Convenience Value Pack - Sedan - MMT | Kufri | Indira Bunglow | Himalayan Zoo | Mall road | Shimla Church | Scandal point | Gaeity Theatre | Townhall | Pandoh Dam | Solang Valley ,cool
d3873d7f667186c14455b3caf5af5d59,Shimla|Chandigarh,3N Shimla . 1N Chandigarh,Shimla|Chandigarh,Hotel Baljees Regency:4.2|Red Fox Hotel Chandigarh:4,12624.0, Kufri | Viceregal Lodge | Mall road | Rock Garden | Rose Garden ,cool
b17a8b363dfb7d03f94bece181e178f7,Goa,3N Goa,Goa,The Park Calangute:4,16207.0, Catamaran Sailing (With Transfers) - For 2 People - MMT ,hot
abed69a5302617243b0ac0d1c053e2bb,Shimla|Manali,2N Shimla . 3N Manali,Shimla|Manali,Hotel Baljees Regency:4.2|Hotel Vintage:4,12153.5, Kufri | Himalayan Zoo | Indira Bunglow | Shimla Church | Scandal point | Gaeity Theatre | Townhall | Shimla Church | Mall road | Solang Valley | Himachal - Convenience Value Pack - Sedan - MMT ,cool
bf8a0047c2663e0e6e9692d2e9fe34d2,Shimla|Manali|Chandigarh,2N Shimla . 2N Manali . 1N Chandigarh,Shimla|Manali|Chandigarh,"Wildflower Hall, An Oberoi Resort, Shimla:4.7|Larisa Resort:4.6|Ramada Plaza Chandigarh:4",34143.5, Pinjore Gardens | Himachal - Convenience Value Pack - Sedan - MMT | Kufri | Indira Bunglow | Himalayan Zoo | Mall road | Shimla Church | Scandal point | Gaeity Theatre | Townhall | Pandoh Dam | Solang Valley ,cool
3f293daecac27368b0190b1855da5a53,Srinagar,4N Srinagar,Srinagar,The Orchard Retreat & Spa:4.6,16477.5, Dal Lake | Mughal Gardens | Cheshma Shahi | Nishat Bagh | Shalimar Garden | Shankaracharya Temple | Dal Lake | Gondola Point | Avantipur Ruins ,moderate
dc041a96f6d4f57efbaf36df52a01995,Darjeeling|Gangtok,2N Darjeeling . 2N Gangtok,Darjeeling|Gangtok,Ramada by Wyndham Darjeeling Gandhi Road:4.4|Mayfair Spa Resort & Casino:4.5,26853.5, Tiger Hill | Himalayan Mountaineering Instituite | Himalayan Zoological park | Tibetan Refugee Centre | Tezing Rock | Gombu Rock | Japanese Temple | Peace Pagoda | Directorate of Handicrafts and Handloom | Hiking and Walking Tour in Darjeeling (With Transfers) | Do Drul | Namgayal Institute of Tibetology | Flower Exhibition | Directorate of Handicrafts and Handloom | Changu Lake - Excursion | Baba Mandir ,moderate
ea964b4175c24b70452e156f991ffa35,Chandigarh|Manali,1N Chandigarh . 3N Manali,Chandigarh|Manali,Hotel 6 Chandigarh Zirakpur(Medallion):4|Snow Valley Resorts:4.4,7198.0, Rock Garden | Sukhna Lake | Rose Garden | Pandoh Dam | Hadimba Temple | Tibetan Monastery | Vashishth Kund | Solang Valley ,cool
43c119eaffaaa44e796c98a5e1101043,Goa,3N Goa,Goa,Windsor Bay:4,7346.5, Dolphin Trip ,hot
3528fbdfd5372c43a7fa5c550e2052ab,Darjeeling,2N Darjeeling,Darjeeling,R.J Resorts Ltd.:3.9,12118.5, Tiger Hill | Ghoom Monastery | Batasia Loop | Himalayan Mountaineering Instituite | Himalayan Zoological park | Tibetan Refugee Centre | Tezing Rock | Japanese Temple | Peace Pagoda | Gombu Rock | Happy valley Tea Estate ,moderate
591116ae302977d7ed90a5fbb7fe2a4f,Chandigarh|Shimla|Chandigarh,1N Chandigarh . 3N Shimla . 1N Chandigarh,Chandigarh|Shimla|Chandigarh,Hotel 6 Chandigarh Zirakpur(Medallion):4|Summit Thistle Villa Resort & Spa:4.3|Hotel 6 Chandigarh Zirakpur(Medallion):4,15615.5, Rock Garden | Sukhna Lake | Rose Garden | Mall road | Pinjore Gardens | Mall road | Pinjore Gardens | Shimla Church | Scandal point | Gaeity Theatre | Townhall ,cool
5a77501b68b2e006ce4bfd8123f0be49,Jaipur|Udaipur,2N Jaipur . 2N Udaipur,Jaipur|Udaipur,Radisson Blu Jaipur:4.2|Radisson Blu Udaipur Palace Resort & Spa:4.1,16266.0, City Palace | Hawa Mahal | Jantar Mantar | Amer Fort | Albert Hall Museum | Saheliyon ki Bari | City Palace ,hot
